Site,Week Removed,Days in Stream,Substrate Number,Substrate,RespRateAvg,RespRateInd,Pre Dry Weight,Post Dry Weight,Ashed Weight,Post AFDM,Pre AFDM,Breakdown,Conductivity,Temp,pH,H,Turbidity,DO,Chloride,SRP,Nitrate,Ammonium,DIN,Sulfate,Magnesium,Manganese,Total Alkalinity,Iron,Total Hardness,Open Water,Perennial Ice/Snow,"Developed, Open Space","Developed, Low Intensity","Developed, Medium Inensity ","Developed, High Intensity",Barren Land (Rock/Sand/Clay,Deciduous Forest,Evergreen Forest,Mixed Forest,Shrub/Scrub,Grassland/Herbaceous,Pasture/Hay,Cultivated Crops,Woody Wetlands,Emergent Herbaceous Wetlands
ShCr02,5,35,130,Wood Veneer,-0.015603328,-0.045055665,0.1683,0.1705,0.0178,0.1527,0.166228227,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,5,35,140,Wood Veneer,-0.015603328,0.010097533,0.1933,0.2153,0.0410,0.1743,0.190920477,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,5,35,142,Wood Veneer,-0.015603328,-0.011851852,0.192,0.2078,0.0323,0.1755,0.18963648,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,6,49,133,Wood Veneer,0.081511022,0.091586207,0.186,0.1621,0.0171,0.145,0.18371034,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,6,49,135,Wood Veneer,0.081511022,0.082587065,0.2153,0.1749,0.0141,0.1608,0.212649657,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
ShCr02,6,49,144,Wood Veneer,0.081511022,0.070359794,0.196,0.1963,0.0212,0.1751,0.19358724,0.0051,988.3333333,21.13333333,8.5,3.16228E-08,8.864,6.935,109.196,0.0179,0.1583,0.1286,0.2869,254.6667,153.3333,0.0193,513.3333,0.8667,1050.0000,0,0,10.1,2.3,0.6,0.2,2.6,57.7,0.2,0,0,2.5,15.9,7.9,0,0
WdCr,1,7,87,Cellulose Sponge,NA,NA,0.3147,0.6105,0.4099,0.2006,0.283371615,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,1,7,90,Cellulose Sponge,NA,NA,0.2834,0.5279,0.3520,0.1759,0.25518753,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,1,7,91,Cellulose Sponge,NA,NA,0.2946,0.5178,0.2780,0.2398,0.26527257,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,1,7,95,Cellulose Sponge,NA,NA,0.2941,0.4612,0.2734,0.1878,0.264822345,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,83,Cellulose Sponge,1.138903118,1.6,0.3047,0.3666,0.2246,0.142,0.274367115,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,85,Cellulose Sponge,1.138903118,0.871708683,0.2909,0.3564,0.2136,0.1428,0.261940905,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,88,Cellulose Sponge,1.138903118,1.205432452,0.2984,0.3789,0.2390,0.1399,0.26869428,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,93,Cellulose Sponge,1.138903118,0.878471338,0.3226,0.385,0.2280,0.157,0.29048517,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,82,Cellulose Sponge,1.464750882,1.205280528,0.2823,0.2152,0.0940,0.1212,0.254197035,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,92,Cellulose Sponge,1.464750882,1.186206897,0.3055,0.3162,0.1712,0.145,0.275087475,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,94,Cellulose Sponge,1.464750882,1.380392157,0.2796,0.3577,0.2404,0.1173,0.25176582,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,96,Cellulose Sponge,1.464750882,2.087123947,0.2944,0.1221,0.0390,0.0831,0.26509248,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,81,Cellulose Sponge,3.451452364,2.029538462,0.2864,0.3452,0.2152,0.13,0.25788888,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,84,Cellulose Sponge,3.451452364,8.45630713,0.3044,0.125,0.0703,0.0547,0.27409698,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,86,Cellulose Sponge,3.451452364,1.61300813,0.293,0.3443,0.2459,0.0984,0.26383185,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,89,Cellulose Sponge,3.451452364,1.706955736,0.2868,0.5359,0.4252,0.1107,0.25824906,0.0357,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,1,7,87,Wood Veneer,NA,NA,0.1928,0.1964,0.0098,0.1866,0.190426632,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,1,7,91,Wood Veneer,NA,NA,0.1961,0.2059,0.0164,0.1895,0.193686009,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,85,Wood Veneer,0.166769413,0.179253112,0.1772,0.1676,0.0230,0.1446,0.175018668,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,2,14,88,Wood Veneer,0.166769413,0.154285714,0.1798,0.1749,0.0069,0.168,0.177586662,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,82,Wood Veneer,0.118675218,0.111304348,0.1781,0.1661,0.0051,0.161,0.175907589,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,90,Wood Veneer,0.118675218,0.12920818,0.2196,0.2104,0.0197,0.1907,0.216896724,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,3,21,96,Wood Veneer,0.118675218,0.115513126,0.1826,0.1979,0.0303,0.1676,0.180352194,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,81,Wood Veneer,0.16558479,0.153895755,0.2,0.2576,0.0715,0.1861,0.197538,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,86,Wood Veneer,0.16558479,0.158119658,0.2082,0.2113,0.0241,0.1872,0.205637058,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,4,28,89,Wood Veneer,0.16558479,0.184738956,0.226,0.2196,0.0204,0.1992,0.22321794,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,5,35,83,Wood Veneer,0.142613794,0.143856144,0.2235,0.2495,0.0493,0.2002,0.220748715,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,5,35,92,Wood Veneer,0.142613794,0.163247394,0.2147,0.1932,0.0109,0.1823,0.212057043,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,5,35,95,Wood Veneer,0.142613794,0.120737842,0.2038,0.2181,0.0392,0.1789,0.201291222,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,6,49,84,Wood Veneer,0.128972941,0.109451697,0.229,0.2076,0.0161,0.1915,0.22618101,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,6,49,93,Wood Veneer,0.128972941,0.134250344,0.1733,0.2134,0.0680,0.1454,0.171166677,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WdCr,6,49,94,Wood Veneer,0.128972941,0.143216783,0.1724,0.1933,0.0503,0.143,0.170277756,0.0029,666,21.86666667,8.291666667,5.10897E-09,5.284,7.575,51.068,0.0269,0.2707,0.0897,0.3603,118.6667,70.0000,0.0087,538.3333,0.4667,485.0000,0,0,13.4,32.4,45.1,5.9,0,3.2,0,0,0,0,0,0,0,0
WeCr03,1,7,11,Cellulose Sponge,NA,NA,0.3043,0.2741,0.0820,0.1921,0.274006935,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,1,7,12,Cellulose Sponge,NA,NA,0.3013,0.2410,0.0491,0.1919,0.271305585,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,1,7,15,Cellulose Sponge,NA,NA,0.2921,0.2303,0.0480,0.1823,0.263021445,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,1,7,16,Cellulose Sponge,NA,NA,0.3200,0.2906,0.0841,0.2065,0.288144,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,1,Cellulose Sponge,0.621420955,0.555454545,0.3238,0.2601,0.0841,0.176,0.29156571,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,2,Cellulose Sponge,0.621420955,0.525791855,0.3157,0.2528,0.0760,0.1768,0.284272065,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,6,Cellulose Sponge,0.621420955,0.713043478,0.308,0.266,0.0912,0.1748,0.2773386,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,14,Cellulose Sponge,0.621420955,0.691393939,0.3064,0.2556,0.0906,0.165,0.27589788,0.0183,468.0333333,23.81666667,7.831666667,1.47344E-07,38.066,6.888333333,29.186,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,5,Cellulose Sponge,1.243031316,1.120732505,0.3368,0.2334,0.0805,0.1529,0.30327156,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,7,Cellulose Sponge,1.243031316,1.373645918,0.2869,0.2023,0.0786,0.1237,0.258339105,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,8,Cellulose Sponge,1.243031316,1.132919255,0.31,0.2137,0.0688,0.1449,0.2791395,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,13,Cellulose Sponge,1.243031316,1.344827586,0.2943,0.2374,0.0982,0.1392,0.265002435,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,3,Cellulose Sponge,1.205086454,0.768533087,0.33,0.3071,0.0910,0.2161,0.2971485,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,4,Cellulose Sponge,1.205086454,1.658385093,0.2948,0.2142,0.0854,0.1288,0.26545266,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,9,Cellulose Sponge,1.205086454,1.04092219,0.3276,0.238,0.0992,0.1388,0.29498742,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,10,Cellulose Sponge,1.205086454,1.352505447,0.3145,0.2637,0.1260,0.1377,0.283191525,0.0183,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,1,7,11,Wood Veneer,NA,NA,0.1957,0.2132,0.0255,0.1877,0.193290933,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,1,7,15,Wood Veneer,NA,NA,0.1856,0.1960,0.0156,0.1804,0.183315264,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,2,Wood Veneer,0.095136076,0.074012474,0.2045,0.1944,0.0020,0.1924,0.201982605,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,2,14,6,Wood Veneer,0.095136076,0.116259678,0.179,0.1723,0.0044,0.1679,0.17679651,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,7,Wood Veneer,0.09490129,0.133081285,0.1818,0.1848,0.0261,0.1587,0.179562042,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,8,Wood Veneer,0.09490129,0.09486166,0.1875,0.184,0.0069,0.1771,0.185191875,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,3,21,13,Wood Veneer,0.09490129,0.056760925,0.2017,0.204,0.0095,0.1945,0.199217073,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,3,Wood Veneer,0.162270748,0.156549185,0.1928,0.2308,0.0407,0.1901,0.190426632,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,9,Wood Veneer,0.162270748,0.174732334,0.194,0.2808,0.0940,0.1868,0.19161186,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,4,28,10,Wood Veneer,0.162270748,0.155530726,0.191,0.1897,0.0107,0.179,0.18864879,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,5,35,5,Wood Veneer,0.079948153,0.074090408,0.1998,0.2035,0.0221,0.1814,0.197340462,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,5,35,12,Wood Veneer,0.079948153,0.062686567,0.1789,0.1677,0.0069,0.1608,0.176697741,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,5,35,14,Wood Veneer,0.079948153,0.103067485,0.2201,0.2067,0.0111,0.1956,0.217390569,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,6,49,1,Wood Veneer,0.090622483,0.085087719,0.204,0.191,0.0086,0.1824,0.20148876,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,6,49,4,Wood Veneer,0.090622483,0.082352941,0.2011,0.1845,0.0077,0.1768,0.198624459,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
WeCr03,6,49,16,Wood Veneer,0.090622483,0.104426788,0.2261,0.2078,0.0316,0.1762,0.223316709,0.0028,482.2666667,24.15,8.14,1.47344E-07,18.38,7.455,38.6575,0.0152,0.1809,0.2020,0.3829,57.6667,83.0000,0.0230,253.3333,1.0333,200.0000,0.9,0,27.4,24.9,22.2,8,0,16.5,0,0,0,0,0,0,0,0
